experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,4,forward,true,,bounded_rewrite,success,applied,0,,,6456,14291,20747,76463,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000007_6c896f5c,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt04/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,4,backward,true,,local_patch,success,applied,0,1.0,false,7378,7132,14510,39488,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000008_ba10325b,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt04/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,5,forward,true,,bounded_rewrite,success,applied,0,,,6422,24578,31000,153093,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000009_d3725f24,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt05/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,5,backward,true,,local_patch,success,applied,0,1.0,false,6473,6643,13116,40902,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000010_98e5365d,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt05/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,6,forward,true,,bounded_rewrite,success,applied,0,,,6524,23097,29621,143899,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000011_228d5f9a,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt06/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,6,backward,true,,local_patch,success,applied,0,1.0,false,6696,2852,9548,22402,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000012_522e433d,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt06/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,7,forward,true,,bounded_rewrite,success,applied,0,,,6464,13491,19955,75033,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000013_bb38887a,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt07/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,7,backward,true,,bounded_rewrite,success,applied,0,1.0,false,6793,22948,29741,133026,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000014_9d7145c7,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt07/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,8,forward,true,,bounded_rewrite,success,applied,0,,,6470,33868,40338,212866,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000015_78c9ef83,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt08/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,8,backward,true,,local_patch,success,applied,0,1.0,false,6495,8076,14571,41859,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000016_c1c317a1,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt08/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,9,forward,true,,bounded_rewrite,success,applied,0,,,6520,16518,23038,88913,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000017_64307acc,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt09/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,9,backward,true,,bulk_patch,success,applied,0,1.0,false,7150,3381,10531,24688,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000018_843656b6,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt09/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,10,forward,true,,bounded_rewrite,success,applied,0,,,6506,11249,17755,72854,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000019_08facb43,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt10/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,10,backward,true,,bounded_rewrite,success,applied,0,1.0,false,7734,20601,28335,120617,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000020_208db597,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt10/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,1,forward,true,,fullrewrite,success,not_applicable,,,,3253,4483,7736,24753,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000001_2c52c387,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt01/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,1,backward,true,,fullrewrite,success,not_applicable,,1.0,false,3272,6478,9750,36854,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000002_93ad1208,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt01/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,2,forward,true,,fullrewrite,success,not_applicable,,,,3279,3634,6913,20924,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000003_a8744e44,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt02/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,2,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3240,4093,7333,25981,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000004_cc6e8575,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt02/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,3,forward,true,,fullrewrite,success,not_applicable,,,,3269,4830,8099,33677,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000005_b7241b00,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt03/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,3,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3939,3348,7287,24726,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000006_e644cac9,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt03/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,4,forward,true,,fullrewrite,success,not_applicable,,,,3255,4878,8133,31320,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000007_5bbf5607,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt04/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,4,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3731,10130,13861,60251,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000008_6db2da20,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt04/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,5,forward,true,,fullrewrite,success,not_applicable,,,,3221,4647,7868,24409,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000009_a1955cd8,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt05/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,5,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3215,6089,9304,35993,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000010_df3ca62c,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt05/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,6,forward,true,,fullrewrite,success,not_applicable,,,,3275,26710,29985,176093,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000011_85ce5b35,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt06/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,6,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3333,3178,6511,18904,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000012_c4306493,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt06/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,7,forward,true,,fullrewrite,success,not_applicable,,,,3215,7540,10755,37703,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000013_83afface,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt07/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,7,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3233,7372,10605,40365,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000014_c5219cb1,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt07/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,8,forward,true,,fullrewrite,success,not_applicable,,,,3221,4715,7936,26010,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000015_7ef0684f,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt08/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,8,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3215,3064,6279,17662,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000016_4428a495,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt08/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,9,forward,true,,fullrewrite,success,not_applicable,,,,3269,7857,11126,45935,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000017_80bf8f27,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt09/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,9,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,4126,3616,7742,26889,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000018_32b699a7,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt09/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,10,forward,true,,fullrewrite,success,not_applicable,,,,3255,5012,8267,30375,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000019_f73a373d,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt10/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,fullrewrite,10,backward,true,,fullrewrite,success,not_applicable,,0.995371,false,3619,3483,7102,21778,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000020_8626276b,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/circuit2/rt10/backward
exp_20260708_hybridv3dev20full,docker6,docker,hybridpatch,1,forward,true,,local_patch,success,applied,0,,,5339,5544,10883,34966,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000001_57f64700,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/docker6/rt01/forward
exp_20260708_hybridv3dev20full,docker6,docker,hybridpatch,1,backward,true,,local_patch,success,applied,0,0.9523384952939162,false,5293,4348,9641,25738,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000002_6deadad7,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/docker6/rt01/backward
