experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,5,forward,true,,fullrewrite,success,not_applicable,,,,339,1900,2239,34032,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000009_cae68d47,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt05/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,5,backward,true,,fullrewrite,success,not_applicable,,0.02004424849641894,false,743,6553,7296,59558,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000010_ac90d52b,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt05/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,6,forward,true,,fullrewrite,failure,not_applicable,,0.0,,740,7531,8271,90915,model,text_truncated,exp_20260713_frbaseline_v2_rerun-raw-v1,call000011_4894e2be,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt06/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,6,backward,true,,fullrewrite,success,not_applicable,,5.0817963868652725e-06,false,328,2191,2519,43420,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000012_3b25a46f,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt06/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,7,forward,true,,fullrewrite,failure,not_applicable,,0.0,,1412,12956,14368,110542,quality,content_regression,exp_20260713_frbaseline_v2_rerun-raw-v1,call000013_74c2fe80,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt07/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,7,backward,true,,fullrewrite,failure,not_applicable,,0.0,true,2330,1063,3393,11979,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000014_7f808564,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt07/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,8,forward,true,,fullrewrite,success,not_applicable,,,,339,1188,1527,13764,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000015_357b2576,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt08/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,8,backward,true,,fullrewrite,success,not_applicable,,1.0032160313709986e-07,false,510,590,1100,5288,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000016_05c00d60,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt08/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,9,forward,true,,fullrewrite,success,not_applicable,,,,500,3167,3667,27196,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000017_6927ecfe,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt09/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,9,backward,true,,fullrewrite,success,not_applicable,,0.0051244269982045594,false,840,1403,2243,10551,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000018_e70513fc,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt09/backward
